source,time,person,location,organization,miscellaneous
factcheck,2013-03-29T00:00:00,mokdad|ali mokdad|morning joe|bloomberg|tarik jasarevic|david letterman|michael bloomberg|lori robertson|samantha levine|â€œ indeed|letterman,ihme|geneva|sub-saharan africa|new york,â€œ more|global burden of disease|mayor|â€œ late show|united press international|john gambling show|university of washington|u.s. census bureau|institute for health metrics and evaluation|new york mayor|mayor mike â€ù|world health organization|global burden of disease study|msnbc,african
factcheck,2013-03-26T00:00:00,ted cruz|holder|paul|carney|cruz|eric holder|john brennan|jay carney|brennan|rand paul,mich.|texas|kentucky|pentagon|seattle|dearborn|pearl harbor|middle east,department of justice|smith goes|sen. paul reaches victory through filibuster|senate judiciary committee|fox news sunday|fox news|â€œ ag holder asserts authority|u.s. attorney general|constitution|conduct drone strikes,u.s. citizens
factcheck,2013-03-22T00:00:00,tyrone woods|leon e. panetta|chris stevens|glenn kessler|michele bachmann|michael mullen|sean smith|jay-z|jennifer youngblood|richard shinnick|stevens|cheers|jay carney|george little|catherine bertini|jack lew|hayden|george h.w. bush|hugh turner|youngblood|woods|thomas j. pickering|mitt romney|bill oâ€™reilly|caitlin hayden|dana bash|bachmann|woodson|robert l. woodson|denis mcdonough|doherty|michael mullin|navy seals|glen doherty|bash,europe|fy|tripoli|las vegas|libya|washington d.c.|benghazi|minnesota|reagan|d.c.|annex|new york city|vegas,snap|new york times|food and nutrition service|los angeles times|arb|secretary [ of defense ]|washington post fact checker|the president|former navy|united nations|chief â€œ|state hillary clinton|navy seal|the annex|deputy national security|cia benghazi|quick reaction force|fox news|cia|board|conservative political action conference|committee|joint chiefs of staff|the board|heritage foundation|â€œ washington d.c.|associated press â€™ â€œ timeline|state department|seal|state [ department|supplemental nutrition assistance program|benghazi timeline|fact checker â€ù|ambassador christopher|budget congressional justification|accountability review board|national security council|boos|chief of base|rose garden|cnn|senate select committee|washington post|center for neighborhood enterprise|deputy chief of base|obama white house|cpac,cia annex|chairman|libyan|awol|agency|medicaid|beyoncÃ©|mission|navy
factcheck,2013-03-22T00:00:00,harry reid|rangel|koper|chris jansing|christopher koper|charlie rangel,baltimore,control|updated assessment|jansing & co. â€ù the|gun violence|msnbc â€™s|national center for injury prevention|law enforcement act|gun markets|assault weapons ban|george mason university|new york democrat|federal assault weapons ban|centers for disease control and prevention|violent crime control|national rifle association,aws
factcheck,2013-03-22T00:00:00,michele bachmann|bachmann|alan grayson|don â€™|grayson,canada|florida|britain,independent payment advisory board|children â€™s health insurance program|affordable care act|lack of insurance,medicare
factcheck,2013-03-21T00:00:00,john boehner|marlin stutzman|scott tipton|alan nunnelee|jeb hensarling|jim gerlach|cathy mcmorris rodgers|vern buchanan|jim demint|larry bucshon|ray lahood|â€œ boehner|james lankford|lee terry|fiscal years|revenue reach|darrell issa|cory gardner|jackie walorski|kevin mccarthy,indiana|oklahoma|florida|california|texas|colorado|pennsylvania|nebraska|south carolina|mississippi,budget|weekly republican address|press|situation room|financial services|fox news|and washington|sarasota herald tribune|house committee|cnn|cbs evening news|Â  interview|nbc â€™s|norristown times herald|congressional budget office|rochester sentinel,world war ii|post-world war ii
factcheck,2013-03-21T00:00:00,jens ludwig|kirsten gillibrand|jack reed|david cicilline|john conyers|rahm emanuel|frank pallone|brian schatz|ludwig|cook|tyler|biden|two reasons|gore below|joe biden|niki tsongas|philip cook|barack obama|richard blumenthal|chris coons|schatz|marcia fudge|christopher murphy,newtown|conn.,police fundation|preventing gun violence|house gun violence prevention task force|justice department|u.s. conference of mayors|justice deparmtent|msnbc transcript|congressional record|â€œ party lines|duke university|mia|ffl|mayors against illegal guns|brady campaign|chicago|nics|police foundation|national institute of justice,federal
factcheck,2013-03-19T00:00:00,ted cruz|carter|thomas a. firey|jimmy carter|cruz|under obama|reagan|barack obama|ronald reagan,california|georgia,cbo|gdp|summary table|maryland public policy institute|congressional budget office|war ii|conservative political action conference|texas republican,consumer price index
factcheck,2013-04-24T00:00:00,tom cotton|renee flowers|dennis ross|rodney davis|richard burr|michael huerta|sam graves|robert farley|bob latta|shuster|david mckinley|ray lahood|adrian smith|bobby jindal|huerta|orrin hatch|bill shuster|virginia foxx,louisiana|northeast|infrastructure,harris|house committee|harris corporation|transportation|fti|federal telecommunications infrastructure|nbc â€™s|infrastructure subcommittee|faa|the washington post|federal aviation administration|wall street journal|administration|illinois republican|house transportation,press
factcheck,2013-04-24T00:00:00,eugene kiely|dianne feinstein|panetta|feinstein|michael morrell|carl levin|lindsey graham|leon panetta|abu faraj al-libbi|khalid sheikh mohammed|graham|greta van susteren|john mccain|bin ladin|tsarnaev,pakistan|islamabad|guantanamo bay|nga|abbottabad,south carolina republican|defense department|fox news|dzhokhar tsarnaev,osama|record|qaeda|boston marathon
factcheck,2013-04-18T00:00:00,pat toomey|hughes|chuck schumer|manchin|joe manchin|jon hughes|state|chris cox|michael bloomberg|lori robertson,west virginia|new york,nra twists legislation both|nra|â€œ public safety and second amendment rights protection act|praetorian group|washington post|nra â€™s institute for legislative action|washington post â€˜|national rifle association|wall street journal|internet|survey doesn|msnbc,policeone.com
factcheck,2013-04-17T00:00:00,charlie crist|marco rubio|david gregory|john mccain|crist|gregory|robert farley|candy crowley|rubio,press|florida|nicaragua,human events|secure america and orderly immigration act|nbc|fox news|cnn,spanish|comprehensive immigration reform act
factcheck,2013-04-17T00:00:00,eugene kiely|eddie routh|dianne feinstein|feinstein|leahy|chris kyle|cornyn|pat leahy|kyle|extended hand|guns|jodi|tristan|routh|manny|john cornyn|farley|michael j.|robert,fbi|reno|afghanistan|iraq war|texas|vietnam|vermont|iraq,assault weapons ban work|most lethal sniper|feinstein says all our veterans are mentally ill and can|debate about veterans with ptsd|american psychiatric association â€™s diagnostic|new york times|residual fog of war|constitutional conservatives|ptsd|california democrat|veterans administration|post-traumatic stress disorder|own guns|seal|violent crime control|ptsd research quarterly|va|national institute of mental health|dallas morning news|troubled marine accused|law enforcement act|war veterans|proposed weapons ban exempts government officials|daily beast|assault weapons ban|post traumatic stress disorder|seeing through|national institutes of health|statistical manual of mental disorders|national instant criminal background check system|â€œ translation|national center|ptsd.|violent crime control and law enforcement act|says all our veterans are mentally ill and can|nics improvement amendment act|national rifle association,american sniper|internet
factcheck,2013-05-31T00:00:00,tom forese|baicker|adam driggs|steve pierce|john mccomish|jan brewer|gruber|rich crandall|mitt romney|george w. bush|katherine baicker|brooks jackson|jonathan gruber|brewer|lori robertson|bob worsley,oregon|columbia|arizona|web|massachusetts,council of economic advisers|american commitment|kaiser family foundation|healthcare finance news|massachusetts institute of technology|supreme court|battle|state budget|oregon experiment|affordable care act|new england journal of medicine|aca,obamacare medicaid|medicaid
factcheck,2013-05-24T00:00:00,pat toomey|rozansky|joe manchin|michael bloomberg|robert farley|teves|kelly ayotte|ted cruz|caren teves|genevieve rozansky|chuck grassley|manchin|jeff flake|flake,arizona republic|newtown|aurora|arizona|tucson|conn.|new york city|phoenix|new hampshire|colo.,requires justice department|national instant criminal background check system|senate judiciary committee|grassley|mayors against illegal guns|national rifle association â€”|national rifle association|nics|internet,tv|manchin-toomey
factcheck,2013-06-28T00:00:00,paul ryan|cotton|tom cotton|fact checker|glenn kessler|mark pryor|lori robertson|groundhog day,arkansas,national review|cbo|federal employees health benefits program|journal|patriot majority usa|senate majority pac|medicare memories|washington post â€˜|patriot majority|capitol hill|wall street journal,army|affordable care|medicare|fehb|affordable care act
factcheck,2013-06-27T00:00:00,madeleine stevens|index|gallup|house republican|ben bernanke|confidence|justin cohen|eric cantor|barack obama|lynn franco|bernanke|cantor|whittemoore|megan whittemoore|dâ€™angelo gore|negative gallup,republic|tajikistan|germany|france|earth|italy|united kingdom|spain|china,canadian business|eu|energy information administration|federal reserve|gallup economic confidence index|house republicans|conference board|university of michigan survey of consumer sentiment|kyoto protocol|fed|rasmussen consumer index|rasmussen|gop|european union|conference board consumer confidence index|consumer confidence|international energy agency,consumer confidence index
factcheck,2013-06-21T00:00:00,eugene kiely|jim demint|emhof|rachel finkel|jeb bush,florida|switzerland|d.c.|denmark|south carolina|austria|norway|luxembourg,see table|newsmax tv|department of education|economic cooperation and development|george washington university|jaryn emhof|Â  university of southern california|doe|faith & freedom coalition â€™s|majority conference|oecd,glance|education
factcheck,2013-06-21T00:00:00,â€œ switch|mitch mcconnell|justin cohen|dâ€™angelo gore|mcconnell|election day,kentucky,h.r.|democratic tv|patriot majority usa|omnibus appropriations act|h.j. res|senate majority pac|continuing appropriations and surface transportation extensions act|too long campaign|congressional research service,american taxpayer relief act|kentuckians
factcheck,2013-07-30T00:00:00,eugene kiely|jack lew|lew|biden|grassley|charles w. stenholm|bill clinton|joe biden|barack obama|george hager|chuck grassley|george w. bush|david gregory|john snow|balancing act|eric pianin|job growth|timothy geithner|act|newt gingrich,texas|wall street,press|post|treasury department|standard & poor|congressional research service|balanced budget|washington post|budget control act|bureau of labor|troubled path|congressional budget office|then-general accounting office|treasury|wall street journal,cr
factcheck,2013-07-26T00:00:00,john boehner|blitzer|morgan spurlock|felipe calderon|benita veliz|king|piers morgan tonight|operation detour|wolf|wolf blitzer|lori robertson|steve king,san diego|mexico|texas|tijuana|relief,tijuana-san diego|u.s. citizenship and immigration services|dream act|gang of eight|texas tribune|cbp|pew|border patrol|u.s. customs|u.s. customs and border protection|iowa republican|cnn|congressional record|childhood arrivals|deferred action|dream act â€” development|u.s. immigration|customs enforcement|ap|newsmax|alien minors act|border protection|associated press|deferred action for childhood arrivals|pew hispanic center,mexican|immigration
factcheck,2013-07-26T00:00:00,scott|unions|c. quinn|spitzer|robert farley|mulgrew|mitt romney|jim swift|george w. bush|eliot|michael mulgrew|eliot spitzer|wall st.|scott stringer,wall st|wall street|new york city,city council speaker christine|washington post|the post|wall st. â€ù|instant pushback|new york times|united federation of teachers,politicians|twitterverse|democratic-aligned
factcheck,2013-07-26T00:00:00,eugene kiely|aguilar|ted cruz|madeleine stevens|this week|marco rubio|cruz|sean rushton|david v. aguilar|ronald reagan|rushton,texas|southwest,senate judiciary committee|cbo|immigration reform and control act|congressional budget office|u.s. customs and border protection|pew hispanic center,senate-passed
factcheck,2013-07-25T00:00:00,michael oren|eric holder|diaz|george h. w. bush|ramadan|sasser|dean|bishop howard j. hubbard|steve king|i.e. bibles|caroline kennedy|federico lombardi|talamona|rosh hashanah|ken hackett|douglas kmiec|hackett|mitt romney|anti-homosexual beliefs|gay|hiram sasser|oren|roman catholics|gina talamona|macky sall|christian|nate christensen|gohmert|sebelius|sandy dean|kathleen sebelius|passover seders|ailing vet|john f. kennedy|miguel diaz|christensen|robert farley|barack obama|ronald reagan|ted cruz|louie gohmert|lombardi|walter reed|kmiec|don â€™|seders|john fleming|kennedy,sunrise rock|slate|mojave national preserve|kosovo|africa|italy|china|war memorial|iowa|mojave desert|somalia|afghanistan|california|vatican|mojave desert gohmert|senegal|mauritania|sudan|mexico city|malta|menorah|texas republican,defense department|military services|national defense authorization act|dec.|white Â  house|vice president biden|u.n. population fund|christians|walter reed army medical center|liberty institute|herald|justice department|fox news|united states conference of catholic bishops|vfw|health and human services|lgbt|supreme court|department of justice|veterans of foreign wars|military gohmert|justice anthony|bisexual and transgendered|bible|dod information paper|national park service|justice|sydney morning herald|doj pride|il giornale|church â€œ|university of dayton|office of legal counsel|army|catholic university|habits of highly effective managers|army regulations|national naval medical center|defense|department of defense|amnesty international|see section|gay employees gohmert|army times|walter reed national military medical center|lgbt inclusion|hanukkah|aclu|star of david|u.s. department of defense|catholic relief services,world war|amendment|muslim|senegalese|italian|fox|african|jewish|department|guardian|roman catholic|u.s. army|vatican gohmert|catholic republican|catholic|israeli|passover seder|snopes|passover
factcheck,2013-07-24T00:00:00,james larson golden valley|facelift,minn.,false assumptions|art brooks albuquerque|not purchasing health insurance|health care law,medicaid
factcheck,2013-07-22T00:00:00,this week|broder|tanya broder|diaz|rachel finkel|ruben diaz|spitzer|michael chertoff|david swarts|eliot spitzer|lori robertson|policy change,oregon|illinois|puerto rico|maine|columbia|colorado|new york|wall street|new mexico|michigan|connecticut|utah|nevada|arizona|maryland|vermont|new york city|nebraska|hawaii,national immigration law center|national conference of state legislatures|new york times|some states offer licenses|enhanced drivers license|times|new york state|new york â€™s department of motor vehicles|Â  national immigration law center|u.s. department of homeland security|deferred action for childhood arrivals|real id act|daca|connecticut office of legislative research,new york-canadian|new yorkers|south|ncsl
factcheck,2013-08-30T00:00:00,pittenger|robert pittenger|â€œ wait|tom coburn|mike huckabee|lori robertson|act|huckabee|sarah kliff,obamacare|capitol hill|arkansas|north carolina,opm|post|kaiser family foundation|member of congress|federal employees health benefits program|office of personnel management|congressional research service|federal government|washington post|fehb program|huckabee tell tales|health research & educational trust|affordable care act|office of management,medicaid
factcheck,2013-08-28T00:00:00,povar|brooks jackson|grassley|martin briley|mcauliffe|greentech automotive|liz povar|cuccinelli|terry mcauliffe|ken cuccinelli|charles grassley,iowa|horn lake|miss.|virginia|china|mississippi,the post|homeland security|threatened national security ?|freedom of information act|huawei|washington post|inappropriate speculation â€™ povar|huawei technologies ltd.|richard|associated press|virginia economic development partnership|greentech|securities and exchange commission,china-based|eb-5|chinese
factcheck,2013-08-26T00:00:00,greenville post|cook|nullify obamacare|kent m. brown|infant|joshua cook|dâ€™angelo gore|joshua|rick quinn|quinn,lesa|starting line|maternal|south carolina,accessed|bob|social security act|states|obamacare provision|home visiting inventory|affordable care act maternal|department of health and human services|affordable care act|u.s. department of health and human services|early childhood home visiting|new federal home visiting initiative|video|pew center|world net daily|administration for children|families|â€œ obamacare|miechv|â€˜ forced â€™ home inspections|early childhood home visiting program|sc house subcommittee gives favorable report|health resources and services administration|administration for children and families,obamacare|internet
factcheck,2013-08-23T00:00:00,hale|mcauliffe|governor|janet napolitano|marianne mcinerney|steyer|pamela meade|hillary clinton|n. herring|errin|danielle|michael f.a. morehart|terry|managing editor|napolitano|adkins|sharon pigeon|michael n. report|addision v.|michael l.|pigeon|carol s.|hugh hewitt|j. todd|frederick|williams|mark|mitt romney|jonnie r. williams|gabriel|shirley keene|michael e. mann|madsen|david|adair|cuccinelli|mann|mcdonnell|charles wang|sources weiner|michael mann|anti-science zealot|ken cuccinelli|wang|jonnie williams|mayorkas|kimberly a.|sargent|tom steyer|individual donors|â€œ landowners|greentech lies|hugh hewitt show|mcinerney|foster|liz povar|alexander|terry mcauliffe|donald ratliff|nancy|barack obama|todd foster|â€œ why|climate scientist|pamela meade sargent|witch hunt|rosalind s.|tim kaine|laura|alejandro mayorkas|bob mcdonnell|lori robertson|carol d. leonnig|charles grassley|sharon,iowa|not virginia|sacramento|mexico|tennessee|mongolia|miss.|tunica|u.v|mississippi|times-dispatch|richmond times-dispatch|horn lake|virginia|earth|ordos|southwest virginia|china,u.s. citizenship and immigration services|virginia gas|metrorail â€™s silver line|bristol herald courier|cuccinelli the|oil act|new york times|department of homeland security|syracuse ny|huffington post|[ ordos|assistant attorney general|youtube|gift giving the|u.s. citizenship|next generation|virginia supreme court|an oct.|oil ] board|richmond|aug.|nextgen climate action|rga|bad deal for virginia|virginia faculty senate executive council|politico|â€œ take questions|consol energy inc. completes acquisition|consol energy inc.|oil board|virginia general assembly|attorney|gulf coast funds management llc|press|democrat governor kaine|ceo|america rising pac|western district|times|thomas|star scientific ceo|cnx|roanoke times|post|gift of greentech the republican governors association|consol energy|state supreme court throws out attorney general|washington post|solyndra|neighborhood electric vehicle|tv|connections jolt bitter virginia race|homeland security|ken. â€œ ag|eqt production|virginia public access project|greentech automotive|brooks jackson clarification|energy department|climate action committee|mcauliffe camp â€_ one|attorney general|llc|dec.|you just can|democratic national committee|â€œ nearly|richmond commonwealth â€™s attorney michael|university of virginia|supreme court|class action|ress|cnx gas corporation|bill|abingdon division|attorney general â€™s investigation|steve|u.s. district court|republican governors association|ig|federal election commission|eqt|associated press|city of ordos|virginia economic development partnership|vedp|greentech|wall street journal|nextgen climate action committee|immigration services|university|the post|[ gas|freedom of information act|â€œ gifts â€ù news|euauto technology limited|general motors|star scientific|ag|securities and exchange commission|energy,virginians|metrorail|pittsburgh-area|thanksgiving|pulitzer prize|chinese|hong kong-based
factcheck,2013-08-22T00:00:00,eugene kiely|dan burton|dee|mcintyre|nancy pelosi|balance act|mike mcintyre|chevrolet trailblazer|free spending,europe|tbilisi|georgia|lisbon|north carolina|vilnius|russia|rome|moscow|lithuania|eurasia|italy,revised continuing appropriations resolution act|codel|treasury-postal services appropriations act|cap|american recovery and reinvestment act|commission on security & cooperation|nrcc|transportation and related agencies appropriations act|new york times|house foreign affairs europe|blue dog|congressional research service|national republican congressional committee|u.s. constitution|balanced budget amendment act|los angeles times|huffington post|bureau of labor statistics|surface transportation extensions act|via veneto|congressional pay freeze|omnibus appropriations act|congressional|myrtle beach sun news|omnibus consolidated and emergency supplemental appropriations act|wasting our money|house democrat|house armed services|balanced budget amendment caucus|gop-drafted â€œ cut|Â  foreclosure prevention act|further continuing appropriations act|washington post|blue dog coalition|Â  ethics reform act|continuing appropriations|gop|fiscal responsibility act â€œ|cut,republican-drafted|american politics|italian|consumer price index|pontiac grand prix|house democrats|american taxpayer relief act|pontiac bonneville
factcheck,2013-08-16T00:00:00,bob|bob â€ù|years ago|davis|rodney davis|steve scalise|andrew flach|flach|eugene kiely update,illinois|oklahoma|texas,illinois public media|intergovernmental panel|tv|national academy of sciences|global warming stopped|league|sixteen years ago|climate change|league of conservation voters,nobel prize
factcheck,2013-08-15T00:00:00,joe lieberman|michael peroutka|maniscalco|reginald meeks|ryan alessi|bevin bells|fischer|greg fischer|michael maniscalco|matt bevin|george w. bush|dilla|mike lee|ralph nader|kerry|sparks|â€œ then|rand paul|john kerry|michael badnarik|hal heiner|caswell|bevin|kimberly sparks|blumenthal|david cobb|robert farley|mcconnell|heiner|bailout bevin|mitt romney|peroutka|doug dilla|ted cruz|grimes|alison lundergan grimes|fact checker glenn kessler|richard blumenthal|wendy caswell|sarah durand|bevin bell|bevin brothers|mitch mcconnell,bell town|maine|web|politico|kentucky|east hampton|fancy farm|connecticut|greenwood|east hampton township|belltown|r.|louisville|conn.|frankfort,â€œ top delinquent|dscc|tarp|psi plus|east hampton town|tea party|louisville tea party|bluegrass state|bell factory|bevin brothers manufacturing|troubled asset relief program|club for growth|free beacon|middletown press|senate conservatives fund|â€œ worst launch ever â€ù|constitution party|press|irs|bells|senate democratic caucus|same team|state journal|green party|democratic senatorial campaign committee|national republican senatorial committee|house republican caucus campaign committee|ky.|east hampton ct|mcconnell web|democrats push tea party primary challenger|lincoln day dinner|washington free beacon|independent democrat|connecticut department of community and economic development|national review|no.|post office|washington post|courant|most liberal senator â€™|hartford courant|national journal|matt â€˜ bailout|republican party|city mortgage,bell|grand lists|gop|obamacare|town
factcheck,2013-09-26T00:00:00,josh schwerin|mcauliffe|anna nix|terry mcauliffe|ken cuccinelli|schwerin|robert farley|b.|marjorie dannenfelser|terry|dannenfelser|sarah huckabee|cuccinelli|mike huckabee|bart stupak|huckabee,richmond|newport news|virginia|politico|arkansas,guttmacher institute|susan b. anthony list|washington post|the post|department of health and human services|daily press|sept.|affordable care act|virginia principles fund,obamacare|medicaid
factcheck,2013-09-25T00:00:00,dave camp|lori|jess|steven|camp|mark zandi|promise cruz|zandi|widespread increase|cruz|kathleen sebelius|dâ€™angelo gore|rand paul|eugene kiely|stuart varney|meaghan smith|gigi a.|obamacare|bill clinton|spouse eligibility|robert farley|â€œ obamacare|baucus|robertson|ted cruz|kiely|daniel patrick moynihan|â€œ yes|paul|nancy-ann deparle|max baucus|moody|lori robertson|mark zandi cruz|varney,actuary|texas|rates|medicare|new york|usa,sustainable health spending|percent|rails|unemployment rates cruz|sept.|u.s. congressional record|global initiative health care forum|fox business|new york times|no â€˜ special subsidy|â€œ irs|usa today|u.s. house|health spending growth mostly tied|national treasury employees union|congressional budget office|affordable care act|bureau of labor statistics|aca|health insurance premiums|eugene|irs employees|kaiser family foundation|slower growth of health costs eases budget deficit|the times|labor force statistics|economy|moody â€™s|obama exaggerates law â€™s impact|ad goes off|us health spending growth projected|end health benefits for spouses of some workers|inflated health â€˜ savings|cost curve|altarum institute â€™s center|employer health benefits survey|house democratic leadership|clinton global initiative health care forum|montana democrat upbraided health and human services|irs|fox business network|centers for medicare & medicaid services|national health expenditure projections|study finds recent slowdown|u.s. code|Â  national health expenditure accounts|national health expenditures account|train wreck|slow growth until coverage expands and economy improves|health affairs blog|title|obamacare â€™|â€˜ train wreck|department of health and human services|abc news|left without health insurance â€™|national benchmark employer survey finds|ups spouses|h.r.|cnbc|squawk box|moody â€™s analytics|federal employees health benefits program|â€œ health|medicaid|congressional record|obamacare driving up costs during|washington post|health savings still optimistic|individual health insurance policies under affordable care act|kaiser health news|family health premiums rise|ups|rand corporation|obamacare myths,democratic national convention|current population survey|delay obamacare
factcheck,2013-09-24T00:00:00,buffett|graves|tim griffin|betty liu|quick|obamacare|liu|warren buffett|joe scarborough|joe|tom graves|becky quick|jim jordan,georgia|arkansas,omaha|start over|this week|money morning|world-herald|start all over|scrap obamacare|supreme court|berkshire hathaway|omaha world-herald|bloomberg television â€™s â€œ|scrap #obamacare|affordable care act|u.s. supreme court|weekly standard|msnbc,cnbc|medicare|loop â€ù|â€œ
factcheck,2013-09-19T00:00:00,eugene kiely|mcdonnell|robert menendez|williams|mcauliffe|ken cuccinelli|terry mcauliffe|robert farley|ryan nobles|jonnie williams|herring|salomon melgen|joe raedle|glenn cohen|nobles|cohen|michael n. herring|cuccinelli|bob mcdonnell,biotechnology|virginia house|bioethics|virginia senate|fla.|virginia,commonwealth|richmond commonwealth|fbi raid that wasn|republican virginia|fbi|daily caller|local tv|attorney general|washington post magazine|messy facts|melgen retina eye center|nextgen climate action committee|post|harvard law school|â€œ questioned â€ù|hb|supreme court|jonnie|petrie-flom center for health law policy|washington post|star scientific|article|getty images|constitution|vitreo-retinal consultants eye center,guardian|ob-gyn|west palm beach
factcheck,2013-10-30T00:00:00,eugene kiely|pardon|gardner|jason young|sebelius|kathleen sebelius|robert farley|cory gardner|secretary,colorado,shop|kaiser family foundation|social security act|federal employees health benefits program|centers for medicare & medicaid services|madam secretary|small business health options program|office of personnel management|health and human services|washington post|healthcare.gov web|qualified health plan|health research & educational trust|qhp|affordable care act|osofsky & osofsky|both cnn,medicare|medicare part|marketplace|social security
factcheck,2013-10-30T00:00:00,eugene kiely|harry reid|frist|grimes|alison lundergan grimes|william frist|reid|â€œ fire|mitch mcconnell|mcconnell,kentucky,middle class tax relief|job creation act|republican majority|tv|withholding tax relief act|gridlock â€™ the tv|congressional record|congressional research service,reid-mcconnell|house-senate|republican-controlled|republican-sponsored|house-passed|u.s. senate
factcheck,2013-10-29T00:00:00,brooks jackson,california,kaiser family foundation|los angeles times|â€œ obamacare myths|cbs news|trader joe|nbc news|congressional budget office|affordable care act|keep your own insurance,medicare
factcheck,2013-10-29T00:00:00,robert farinholt|david yancey|william j. howell|liz miller|district republican|moran|monty mason|watson|elizabeth miller|mcauliffe|mike watson|ken cuccinelli|terry mcauliffe|yancey|glenn cohen|Â  state|statehouse districts|mason|cuccinelli|matthew moran|miller|farinholt|greason|gore update,likewise|virginia,house of delegates|harvard law school|attention virginia|newport news|when tag greason|republican party of virginia|republican virginia house|hb|williamsburg economic development authority|tv|virginia del. tag greason|delegates,williamsburg|district
factcheck,2013-10-24T00:00:00,josh schwerin|mcauliffe|cuccinelli|schwerin|terry mcauliffe|ken cuccinelli|robert farley|kenneth cuccinelli,richmond|manassas|virginia,washington times|standards of quality|washington post|washington post fact checker|affordable care act|common sense virgina pac,fairfax|republican-controlled|medicaid
factcheck,2013-10-23T00:00:00,eugene kiely|judge moore|christian|jo bonner|good christian|congressional district|john bentley|dean young|byrne|judy bentley|moore|bradley byrne|bentley|roy moore,west point|birmingham news|d.c.|hamilton|alabama|ala.,pac|u.s. military academy|sept.|supreme court|pmm consulting|nov.|tv|christian family association pac|associated press|agb properties|christian family association|pmm consulting inc.,aclu|ten commandments
factcheck,2013-10-21T00:00:00,eugene kiely|kristen mckiernan|wendy fournier|raymond thorn|alyene senger|medicaid|ted cruz|funk|senger|cruz|allyson funk|scott gottlieb|gottlieb,minnesota|ma|los angeles|massachusetts,american enterprise institute|irs|heritage foundation|cms|medicare part d|prescription drug plans|rnc|arc|brooks jackson|capitol hill|affordable care act|flexible spending arrangements|aca|expanding medicaid|medicare advantage|republican national committee|kaiser family foundation|tax reform|kff|joint committee|aarp|avalere|exhibit|national autism association|united cerebral palsy|higher prescription drug costs â€™|medicare & medicaid services,sept.|medicare|obamacare|medicare part
factcheck,2013-10-18T00:00:00,mikulski|steven h. woolf|barbara a.|jess|love|oâ€™neil hill|doug campos-outcalt|sebelius|carol goodwin|woolf|vitter|kathleen sebelius|jennifer m. luray|held|mona shah|virginia a. moyer|elisabeth hasselbeck|ronald reagan|shah|susan love|kathleen|kris held|david vitter|barbara mikulski|kris|mitchell clark|david|steven h.|act|hasselbeck|lisa,breast cancer|patients|texas|louisiana|maryland,mammography|fox & friends|uspstf|study|new york times|preventive services covered under|cure|_ does obamacare|new mammogram guidelines|other early detection services|fox news â€™ â€œ fox & friends|affordable care|human services|affordable care act|aca|susan love research foundation|mammogram restrictions|new mammography guidelines|your medicare coverage|preventive service task force|no cost|fox news|obamacare|lori robertson sources centers|health|â€œ obamacare|recommendation statement â€ù|affordable care act when|newly announced rules expand access|medicare rights center|u.s. preventive services task force|agency for healthcare research and quality|senate blocks use|public law|breast cancer screening|â€œ restrictions|medicare & medicaid services|link between coverage policy|preventive services task force|american academy of family physicians|task force|komen advocacy alliance|american geriatrics society|research foundation|u.s. preventive task force|medicare summary notice|susan g. komen|department of health and human services|truth|secretary sebelius statement|breast cancer ballyhoo|centers for disease control and prevention|accessible|u.s. department of health and human services|health care law â€ù|medicare advantage|senate approves mikulski amendment making women â€™s preventive care affordable|medicaid services|mammograms|american doctors|susan|new breast cancer recommendations|cnn|national institutes of health|cbe|american medical association|american cancer society cancer action network|us preventive services task force|cure Â® recommends no impediments|american cancer society|most breast cancer deaths occur|cancer|acs,medicare|pap
factcheck,2013-11-25T00:00:00,madeleine stevens|ebony jackson|invented twitter|al gore|vladimir putin|kim jong-un|death panel|andy|borowitz|louie gohmert|sarah palin|anna kooiman|andy borowitz|farley|tiger beat,south sudan|north korea|satirize|poor neighborhoods|detroit|onion|twitter feud|china,â€œ sexiest man alive|patient protection|onion â€˜|about us â€“ newslo|detroit news|robert farley sources â€œ government opening free gas stations|â€œ disclaimer|new york times|daily rash|international museum of muslim cultures|people â€™s daily online|the borowitz report â€” written|affordable healthcare act|news that â€™s almost reliable|no need|news / satire|new yorker|department of health and human services|obama furious|affordable care act|new yorker acquires|duffel blog|robert|daily currant|did undelivered military ballots give election|onion â€” plenty|muslim museum|borowitz report|fox news|sexiest man alive for|[ obama|fox news host totally thinks obama|duh progressive|the new yorker|national report|nasa finds message from god|dhs|smiling woman taken out|free wood post|still squeaky clean after all these years|frequently asked questions,north korean|indians|english|internet|medicaid
factcheck,2013-11-22T00:00:00,eugene kiely|ezekiel j. emanuel|lori robertson|dâ€™angelo gore|quick information,philadelphia,blue cross|plan information for individuals and families|health plans|who needs healthcare.gov|see plans now|kaiser family foundation|improves estimates|kff|congressional budget office|independence blue cross|affordable care act|aetna|university of pennsylvania,silver|marketplace|medicaid|valuepenguin.com
